IP;BAN_DATE;UNBAN_DATE;REASON
162.144.181.160;1481486104;1484078105;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
162.158.18.27;1482414841;1482501241;"Брутфорс атака на сайт amedic.info/Brute force attack on site amedic.info"
162.158.18.33;1482379085;1482465485;"Брутфорс атака на сайт betkontory.com/Brute force attack on site betkontory.com"
162.158.26.61;1482411662;1482498062;"Брутфорс атака на сайт cluster-pro.com/Brute force attack on site cluster-pro.com"
162.158.59.87;1482422105;1482508505;"Брутфорс атака на сайт betkontory.com/Brute force attack on site betkontory.com"
162.158.74.254;1482383941;1482470341;"Брутфорс атака на сайт betkontory.com/Brute force attack on site betkontory.com"
162.158.88.19;1482419166;1482505566;"Брутфорс атака на сайт euro-tourism.info/Brute force attack on site euro-tourism.info"
162.158.88.97;1482422941;1482509342;"Брутфорс атака на сайт amedic.info/Brute force attack on site amedic.info"
162.158.88.145;1482394082;1482480482;"Брутфорс атака на сайт amedic.info/Brute force attack on site amedic.info"
162.158.89.84;1482400502;1482486903;"Брутфорс атака на сайт amedic.info/Brute force attack on site amedic.info"
162.158.89.246;1482407642;1482494042;"Брутфорс атака на сайт amedic.info/Brute force attack on site amedic.info"
162.158.90.29;1482433922;1482520322;"Брутфорс атака на сайт amedic.info/Brute force attack on site amedic.info"
162.158.90.53;1482422941;1482509342;"Брутфорс атака на сайт amedic.info/Brute force attack on site amedic.info"
162.158.90.155;1482381123;1482467523;"Брутфорс атака на сайт betkontory.com/Brute force attack on site betkontory.com"
162.158.90.185;1482433922;1482520322;"Брутфорс атака на сайт amedic.info/Brute force attack on site amedic.info"
162.158.91.22;1482422941;1482509342;"Брутфорс атака на сайт amedic.info/Brute force attack on site amedic.info"
162.158.91.106;1482407642;1482494042;"Брутфорс атака на сайт amedic.info/Brute force attack on site amedic.info"
162.158.91.118;1482407642;1482494042;"Брутфорс атака на сайт amedic.info/Brute force attack on site amedic.info"
162.158.92.3;1482422941;1482509342;"Брутфорс атака на сайт amedic.info/Brute force attack on site amedic.info"
162.158.93.19;1481650982;1484242982;"Брутфорс атака на сайт euro-tourism.info/Brute force attack on site euro-tourism.info"
162.158.94.51;1480768384;1483360384;"Брутфорс атака на сайт zaliv-obnal.ru/Brute force attack on site zaliv-obnal.ru"
162.158.94.154;1482198661;1484790662;"Брутфорс атака на сайт sgseu.com/Brute force attack on site sgseu.com"
162.158.95.206;1482059043;1484651043;"Брутфорс атака на сайт amedic.info/Brute force attack on site amedic.info"
162.158.114.27;1482419166;1483023966;"Брутфорс атака на сайт euro-tourism.info/Brute force attack on site euro-tourism.info"
162.158.114.39;1482400502;1482486903;"Брутфорс атака на сайт amedic.info/Brute force attack on site amedic.info"
162.158.114.45;1482422941;1482509342;"Брутфорс атака на сайт amedic.info/Brute force attack on site amedic.info"
162.158.114.81;1482406861;1483011661;"Брутфорс атака на сайт fonbetbk.info/Brute force attack on site fonbetbk.info"
162.158.114.117;1482266585;1482871385;"Брутфорс атака на сайт euro-tourism.info/Brute force attack on site euro-tourism.info"
162.158.114.234;1481402943;1483994943;"Брутфорс атака на сайт pro-obnal.ru/Brute force attack on site pro-obnal.ru"
162.158.115.188;1481618404;1484210404;"Брутфорс атака на сайт plastik-obnal.ru/Brute force attack on site plastik-obnal.ru"
162.158.115.192;1481371565;1483963565;"Брутфорс атака на сайт zaliv-obnal.ru/Brute force attack on site zaliv-obnal.ru"
162.158.165.195;1482446582;1482532982;"Брутфорс атака на сайт patrycya.info/Brute force attack on site patrycya.info"
162.158.166.100;1482400502;1482486903;"Брутфорс атака на сайт amedic.info/Brute force attack on site amedic.info"
162.158.179.171;1482431042;1482517442;"Брутфорс атака на сайт folkcraft-shop.com/Brute force attack on site folkcraft-shop.com"
162.158.234.27;1482433082;1482519482;"Брутфорс атака на сайт maddye.net/Brute force attack on site maddye.net"
162.158.234.45;1482398282;1482484682;"Брутфорс атака на сайт money-cc.ru/Brute force attack on site money-cc.ru"
162.158.249.6;1479992283;1482584284;"Брутфорс атака на сайт zaliv-obnal.ru/Brute force attack on site zaliv-obnal.ru"
162.197.124.189;1482387482;1482473882;"Брутфорс атака на сайт daewoo-lanos.com/Brute force attack on site daewoo-lanos.com"
162.209.107.15;1481790542;1484382543;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
162.209.127.244;1481445363;1484037364;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
162.212.172.54;1482426002;1482512402;"Брутфорс атака на сайт first-lastivka.if.ua/Brute force attack on site first-lastivka.if.ua"
162.213.0.243;1482448564;1482534966;"Паразитный трафик на сайт mebelmoskva.net / Parasite traffic on site mebelmoskva.net"
162.215.253.128;1482417364;1482503766;"Паразитный трафик на сайт tehnoplankton.net.ua / Parasite traffic on site tehnoplankton.net.ua"
162.216.17.6;1482435724;1482522125;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
162.216.19.36;1482444062;1482530464;"Паразитный трафик на сайт coalbossapp.com / Parasite traffic on site coalbossapp.com"
162.218.229.74;1482390602;1482477004;"Паразитный трафик на сайт artemgaz.dn.ua / Parasite traffic on site artemgaz.dn.ua"
162.220.114.163;1482395402;1482481803;"Брутфорс атака на сайт onesadstory.com/Brute force attack on site onesadstory.com"
162.222.178.172;1482220262;1484812265;"Паразитный трафик на сайт mashabear.com.ua / Parasite traffic on site mashabear.com.ua"
162.223.88.250;1480004223;1482596224;"Паразитный трафик на сайт viol-stroy.com.ua / Parasite traffic on site viol-stroy.com.ua"
162.242.151.11;1482433082;1482519484;"Паразитный трафик на сайт perinatalcenter.zp.ua / Parasite traffic on site perinatalcenter.zp.ua"
162.243.0.155;1480428483;1483020485;"Паразитный трафик на сайт upup.net.ua / Parasite traffic on site upup.net.ua"
162.243.12.34;1482432061;1483036862;"Брутфорс атака на сайт stimul-s.com.ua/Brute force attack on site stimul-s.com.ua"
162.243.37.111;1482432122;1482518523;"Брутфорс атака на сайт salon-rush.com/Brute force attack on site salon-rush.com"
162.243.63.241;1482421382;1482507783;"Брутфорс атака на сайт duevelsdorf.com.ua/Brute force attack on site duevelsdorf.com.ua"
162.243.139.53;1482417364;1482503766;"Паразитный трафик на сайт tehnoplankton.net.ua / Parasite traffic on site tehnoplankton.net.ua"
162.243.154.98;1481071262;1483663263;"Паразитный трафик на сайт primera.com.ua / Parasite traffic on site primera.com.ua"
162.247.14.153;1481128563;1483720564;"Паразитный трафик на сайт mebel-market.dn.ua / Parasite traffic on site mebel-market.dn.ua"
162.254.203.55;1482436143;1482522544;"Паразитный трафик на сайт tehnoplankton.net.ua / Parasite traffic on site tehnoplankton.net.ua"
162.254.253.186;1482219482;1482824283;"Паразитный трафик на сайт citation.in.ua / Parasite traffic on site citation.in.ua"
162.255.117.10;1482435841;1482522242;"Брутфорс атака на сайт bestprikorm.com/Brute force attack on site bestprikorm.com"
163.53.176.56;1482395703;1482482103;"Брутфорс атака на сайт oprodukte.com/Brute force attack on site oprodukte.com"
163.53.192.167;1481221022;1483813022;"Брутфорс атака на сайт figli.pp.ua/Brute force attack on site figli.pp.ua"
163.158.200.251;1482424265;1482510667;"Паразитный трафик на сайт smartcarbon.tech / Parasite traffic on site smartcarbon.tech"
163.172.18.45;1481959203;1484551205;"Паразитный трафик на сайт upup.net.ua / Parasite traffic on site upup.net.ua"
163.172.22.101;1481806321;1484398323;"Паразитный трафик на сайт primera.com.ua / Parasite traffic on site primera.com.ua"
163.172.43.208;1482430143;1485022143;"Брутфорс атака на сайт valeri-shop.com.ua/Brute force attack on site valeri-shop.com.ua"
163.172.90.235;1482180841;1482785641;"Подбор паролей по SSH на сервер S16 / Brute force passwords using SSH on server S16"
163.172.115.17;1482406562;1483011362;"Брутфорс атака на сайт ascelin.com/Brute force attack on site ascelin.com"
163.172.117.85;1480246322;1482838322;"Подбор паролей по SSH на сервер PS1 / Brute force passwords using SSH on server PS1"
163.172.129.10;1482076262;1484668262;"Брутфорс атака на сайт apex-tour.com.ua/Brute force attack on site apex-tour.com.ua"
163.172.129.17;1482257403;1484849404;"Паразитный трафик на сайт mebelmoskva.net / Parasite traffic on site mebelmoskva.net"
163.172.135.18;1482448564;1485040566;"Паразитный трафик на сайт mebelmoskva.net / Parasite traffic on site mebelmoskva.net"
163.172.141.105;1482393663;1482480063;"Брутфорс атака на сайт zakaz-mikroavtobusa.dp.ua/Brute force attack on site zakaz-mikroavtobusa.dp.ua"
163.172.143.0;1482132002;1484724002;"Брутфорс атака на сайт apex-tour.com.ua/Brute force attack on site apex-tour.com.ua"
163.172.147.79;1482397142;1482483542;"Брутфорс атака на сайт sknews.net/Brute force attack on site sknews.net"
163.172.157.146;1482393963;1482480363;"Брутфорс атака на сайт bodyfit.net.ua/Brute force attack on site bodyfit.net.ua"
163.172.157.153;1482448564;1485040566;"Паразитный трафик на сайт mebelmoskva.net / Parasite traffic on site mebelmoskva.net"
163.172.160.205;1482076262;1484668262;"Брутфорс атака на сайт apex-tour.com.ua/Brute force attack on site apex-tour.com.ua"
163.172.161.64;1481730362;1484322362;"Брутфорс атака на сайт apex-tour.com.ua/Brute force attack on site apex-tour.com.ua"
163.172.161.136;1482438121;1482524521;"Брутфорс атака на сайт apex-tour.com.ua/Brute force attack on site apex-tour.com.ua"
163.172.171.222;1482394322;1482480722;"Брутфорс атака на сайт zakaz-mikroavtobusa.dp.ua/Brute force attack on site zakaz-mikroavtobusa.dp.ua"
163.172.173.229;1482355863;1484947864;"Паразитный трафик на сайт mebelmoskva.net / Parasite traffic on site mebelmoskva.net"
